movie_id,release_date
18404,2007-04-11
18405,2010-05-05
18406,1998-08-19
18407,1996-02-19
18408,2024-12-07
18409,1996-11-27
18410,2022-10-12
18411,2003-04-03
18412,1998-02-15
18413,2006-02-10
18414,2004-02-17
18415,2003-07-24
18416,1996-06-18
18417,2022-02-14
18418,1998-03-07
18419,2003-03-26
18420,2017-05-09
18421,1997-09-29
18422,2022-06-20
18423,2023-08-11
18424,2020-03-15
18425,2017-02-21
18426,1996-01-27
18427,2001-05-04
18428,2023-09-02
18429,2011-12-22
18430,1996-10-18
18431,2005-11-04
18432,2009-06-06
18433,2020-01-19
18434,2024-10-27
18435,2015-03-29
18436,2015-04-01
18437,2017-08-20
18438,2000-01-20
18439,1998-07-30
18440,2004-01-28
18441,2004-12-22
18442,1996-08-30
18443,2023-03-27
18444,2003-03-17
18445,2009-05-11
18446,2016-09-22
18447,1997-11-23
18448,1996-10-02
18449,2002-09-20
18450,2021-06-05
18451,2005-07-07
18452,2019-02-15
18453,2011-07-01
18454,2001-04-19
18455,2007-03-11
18456,2021-05-09
18457,2023-09-01
18458,2018-01-25
18459,2002-07-07
18460,2009-04-15
18461,2016-09-07
18462,2002-04-17
18463,2021-07-19
18464,2019-12-08
18465,1997-04-17
18466,2004-03-24
18467,2002-12-31
18468,2023-02-05
18469,1999-10-06
18470,2024-06-15
18471,2007-03-01
18472,2019-06-09
18473,2017-06-07
18474,2004-03-06
18475,2013-03-03
18476,2016-05-04
18477,2007-01-03
18478,2014-08-10
18479,2008-11-11
18480,2000-12-03
18481,2015-01-15
18482,2023-02-17
18483,2010-04-06
18484,1997-07-15
18485,2001-05-16
18486,2015-07-17
18487,2005-06-04
18488,2010-09-18
18489,2004-09-11
18490,2002-07-06
18491,1999-11-26
18492,2011-07-27
18493,1999-11-11
18494,2010-03-03
18495,1996-08-04
18496,2004-03-31
18497,2017-09-29
18498,2012-06-28
18499,2018-04-28
18500,2019-04-05
18501,2001-09-21
18502,2005-07-25
18503,2003-08-20
18504,1998-08-30
18505,2007-11-10
18506,2005-02-11
18507,2016-12-14
18508,2002-01-26
18509,2006-03-12
18510,2014-12-27
18511,2012-05-01
18512,2022-01-18
18513,2011-10-05
18514,2023-12-13
18515,2006-10-20
18516,2006-12-08
18517,2014-02-23
18518,1998-08-13
18519,2010-02-01
18520,2005-04-09
18521,2005-02-10
18522,2020-02-14
18523,2007-05-22
18524,2018-07-17
18525,2016-06-30
18526,2018-03-04
18527,2021-03-08
18528,2020-03-01
18529,2010-08-17
18530,2013-09-12
18531,2007-11-16
18532,2000-01-23
18533,1998-02-14
18534,1999-08-06
18535,2022-10-31
18536,2020-06-29
18537,2006-09-28
18538,2020-08-21
18539,1998-04-26
18540,1996-08-13
18541,2003-03-05
18542,2011-12-10
18543,2000-09-24
18544,1998-11-09
18545,2014-01-16
18546,2023-10-02
18547,2016-08-21
18548,1996-03-10
18549,2022-08-08
18550,2012-10-24
18551,2009-09-07
18552,2010-11-20
18553,2003-05-14
18554,2016-07-22
18555,2008-01-22
18556,2005-07-05
18557,2017-03-06
18558,2022-04-15
18559,2012-01-12
18560,2013-08-22
18561,2022-07-18
18562,2008-08-08
18563,1997-11-23
18564,2004-03-28
18565,1998-04-20
18566,2011-01-01
18567,2001-01-11
18568,2005-01-25
18569,2006-12-29
18570,2020-05-24
18571,2002-01-19
18572,2020-09-07
18573,2013-02-09
18574,2016-02-13
18575,2005-05-04
18576,1998-10-15
18577,2005-02-23
18578,2000-08-25
18579,2020-09-14
18580,1997-07-20
18581,1998-10-09
18582,1998-04-27
18583,2003-10-28
18584,2014-11-04
18585,2005-07-31
18586,2018-09-30
18587,2001-03-21
18588,2006-05-28
18589,2003-12-29
18590,2017-11-27
18591,2000-11-28
18592,2012-01-17
18593,2000-03-21
18594,2002-04-13
18595,2019-07-12
18596,2024-12-11
18597,2018-04-15
18598,2022-11-20
18599,1998-03-26
18600,2004-09-12
18601,2022-05-19
18602,2010-07-18
18603,2005-08-20
18604,2019-12-17
18605,2019-09-19
18606,2005-05-28
18607,2004-06-27
18608,2015-06-25
18609,1996-04-12
18610,2001-08-07
18611,2023-12-10
18612,1997-03-05
18613,2014-05-16
18614,2020-10-12
18615,2002-09-27
18616,2009-05-01
18617,2007-09-21
18618,2008-08-08
18619,2019-06-14
18620,2010-11-04
18621,2007-07-26
18622,2008-05-11
18623,2011-11-29
18624,2022-07-15
18625,2007-11-13
18626,2003-06-30
18627,2017-11-24
18628,2012-01-05
18629,1999-08-08
18630,2003-12-15
18631,1998-10-12
18632,1996-05-03
18633,2008-06-28
18634,2019-02-13
18635,1999-04-16
18636,2013-04-16
18637,2018-02-12
18638,2024-01-18
18639,1998-03-31
18640,2012-07-16
18641,1999-02-20
18642,1997-05-09
18643,2024-04-20
18644,2009-08-16
18645,1996-02-20
18646,2001-01-20
18647,2001-07-20
18648,2018-12-30
18649,2021-05-03
18650,2016-02-28
18651,2023-05-05
18652,2009-11-30
18653,2004-10-31
18654,2022-02-01
18655,2023-09-21
18656,2014-02-26
18657,2005-03-11
18658,2016-08-11
18659,2004-06-05
18660,1998-12-03
18661,2007-09-05
18662,2021-12-16
18663,2009-12-19
18664,2024-07-16
18665,2001-03-16
18666,2015-09-30
18667,2022-12-27
18668,2004-09-02
18669,2012-11-24
18670,1999-12-14
18671,2010-05-25
18672,2008-10-17
18673,2013-09-24
18674,2017-03-14
18675,1999-06-05
18676,2004-09-18
18677,2024-11-25
18678,1998-08-27
18679,2014-08-17
18680,2014-02-18
18681,2020-07-24
18682,2018-04-14
18683,2002-08-10
18684,1996-07-07
18685,1998-03-16
18686,2001-11-17
18687,2010-06-17
18688,2004-11-09
18689,2000-09-15
18690,2021-02-11
18691,2015-06-22
18692,2018-09-24
18693,2019-05-22
18694,1998-03-15
18695,2005-06-19
18696,2002-11-13
18697,2008-12-14
18698,2007-10-13
18699,2003-02-14
18700,1996-01-23
18701,2002-09-03
18702,2001-01-16
18703,2015-10-11
18704,2018-05-07
18705,2021-12-23
18706,2014-05-01
18707,2017-01-02
18708,2014-06-20
18709,2009-12-14
18710,2011-11-05
18711,2011-05-18
18712,2009-05-07
18713,2004-03-13
18714,2018-03-08
18715,1998-06-23
18716,2018-01-16
18717,2006-10-26
18718,2002-01-23
18719,2000-02-11
18720,2012-06-08
18721,2001-02-05
18722,2010-05-30
18723,1996-11-07
18724,2017-07-28
18725,2016-04-25
18726,2002-04-19
18727,1999-07-30
18728,2009-10-23
18729,2019-06-13
18730,1996-09-03
18731,2018-02-24
18732,2010-04-14
18733,2001-01-07
18734,1996-02-01
18735,2013-07-06
18736,1997-03-05
18737,2012-01-23
18738,1997-07-01
18739,2019-09-13
18740,2011-03-03
18741,1997-12-11
18742,2017-04-23
18743,1996-01-29
18744,2023-04-06
18745,1998-05-10
18746,2024-10-30
18747,1999-06-17
18748,2021-02-03
18749,2021-02-09
18750,2002-04-24
18751,1999-10-03
18752,2014-11-25
18753,2009-05-18
18754,2022-05-02
18755,2020-07-29
18756,2016-03-16
18757,2015-11-24
18758,2016-03-01
18759,1996-03-07
18760,2016-02-05
18761,2011-11-29
18762,2014-10-06
18763,2006-06-15
18764,2015-12-30
18765,2002-12-16
18766,2003-06-19
18767,2003-10-14
18768,2022-11-23
18769,2012-08-25
18770,2018-12-21
18771,2004-05-30
18772,2019-06-06
18773,2001-03-05
18774,1998-06-02
18775,2019-07-01
18776,2006-04-23
18777,2020-03-20
18778,2007-06-24
18779,2021-06-16
18780,2017-07-07
18781,2010-02-24
18782,2003-09-21
18783,2022-11-07
18784,2017-06-07
18785,2002-07-05
18786,2008-04-03
18787,2008-08-01
18788,2022-03-07
18789,2017-02-24
18790,2023-09-26
18791,1995-12-02
18792,2004-11-24
18793,2024-03-21
18794,2007-12-16
18795,2019-02-22
18796,2011-04-23
18797,2016-09-11
18798,2004-09-09
18799,2021-05-16
18800,2005-10-22
18801,2006-08-25
18802,2014-08-26
18803,2017-06-17
18804,2003-01-08
18805,2002-04-28
18806,2004-07-18
18807,1997-03-27
18808,2001-09-12
18809,2009-12-11
18810,2003-05-26
18811,2009-03-30
18812,2017-01-21
18813,2003-04-27
18814,1997-06-10
18815,2023-08-19
18816,2011-09-13
18817,2023-05-03
18818,2017-02-20
18819,2022-01-23
18820,2007-06-16
18821,2005-09-29
18822,2015-07-17
18823,2014-04-23
18824,2018-03-15
18825,2001-08-30
18826,1997-02-23
18827,2015-09-09
18828,2019-08-19
18829,2011-05-23
18830,2021-06-05
18831,2010-09-30
18832,2023-11-23
18833,2021-09-22
18834,2012-05-25
18835,2023-01-04
18836,2017-02-08
18837,2005-11-16
18838,2015-03-12
18839,2023-01-25
18840,2013-06-10
18841,2012-10-14
18842,2014-05-23
18843,1997-12-01
18844,2005-02-19
18845,2001-12-31
18846,1997-05-27
18847,2014-12-10
18848,2023-10-29
18849,1996-10-25
18850,2008-10-13
18851,2002-12-27
18852,1998-05-28
18853,2009-01-26
18854,2019-11-06
18855,2010-06-22
18856,2019-03-20
18857,2010-04-09
18858,2000-08-18
18859,2023-03-27
18860,2005-03-29
18861,2003-03-24
18862,2006-04-15
18863,1998-01-14
18864,2014-12-22
18865,2018-06-29
18866,1998-09-22
18867,2012-04-14
18868,2003-09-28
18869,1998-02-17
18870,2013-06-18
18871,1996-04-15
18872,1999-06-22
18873,2007-09-05
18874,2021-09-20
18875,2015-10-03
18876,2003-03-10
18877,2015-12-10
18878,2019-07-19
18879,1997-12-20
18880,2003-12-20
18881,2024-07-03
18882,2001-01-10
18883,2013-01-12
18884,1997-04-24
18885,1995-12-27
18886,1997-10-13
18887,2013-05-23
18888,2011-09-24
18889,2007-10-15
18890,1998-11-19
18891,2024-09-14
18892,2015-04-27
18893,2020-12-22
18894,2013-11-08
18895,2016-12-04
18896,2024-02-02
18897,1996-09-30
18898,2007-05-01
18899,2024-09-11
18900,2018-11-29
18901,2017-03-09
18902,2006-02-04
18903,2008-11-17
18904,2014-08-16
18905,2022-01-24
18906,1998-05-27
18907,1999-07-01
18908,2013-11-13
18909,2004-07-01
18910,1997-04-07
18911,2012-10-06
18912,2006-09-04
18913,2006-06-25
18914,2012-04-27
18915,2011-02-12
18916,2002-11-18
18917,2024-05-29
18918,1997-04-01
18919,2015-01-31
18920,2016-10-19
18921,2024-10-08
18922,2008-10-13
18923,2018-08-16
18924,2014-03-04
18925,2016-06-20
18926,1998-07-18
18927,2024-09-02
18928,2009-09-05
18929,2024-08-02
18930,1996-10-29
18931,2018-08-25
18932,2005-07-08
18933,2020-03-12
18934,2013-05-02
18935,2009-03-12
18936,2001-10-07
18937,2005-01-26
18938,1996-04-11
18939,2023-03-02
18940,2016-01-31
18941,2008-10-22
18942,2000-01-03
18943,2021-02-01
18944,2000-08-08
18945,2003-06-04
18946,2020-06-12
18947,2021-07-28
18948,2018-06-08
18949,2022-07-16
18950,2018-01-19
18951,2005-08-16
18952,1997-03-13
18953,2018-10-27
18954,2006-08-10
18955,2024-09-14
18956,1997-03-11
18957,2003-03-29
18958,2004-07-22
18959,2010-06-16
18960,2018-12-25
18961,2014-11-09
18962,2004-05-09
18963,2015-11-17
18964,2012-11-25
18965,2020-10-30
18966,2021-09-26
18967,2002-04-11
18968,2021-06-18
18969,2009-04-02
18970,2014-06-18
18971,2006-10-27
18972,2014-07-15
18973,2011-01-21
18974,2018-04-26
18975,2002-06-15
18976,2014-11-30
18977,2015-08-06
18978,2013-01-15
18979,2011-05-10
18980,2013-05-13
18981,2001-09-10
18982,1997-09-21
18983,2006-11-07
18984,1998-01-10
18985,2019-10-07
18986,2024-03-25
18987,2002-10-15
18988,2022-04-01
18989,2021-09-16
18990,2014-09-07
18991,2005-06-04
18992,2023-06-14
18993,2021-03-06
18994,2020-01-12
18995,2002-03-05
18996,1998-09-04
18997,2002-07-10
18998,2011-01-19
18999,2006-04-17
19000,2005-03-14
19001,1998-04-26
19002,2021-06-10
19003,2021-07-16
19004,1999-04-04
19005,2007-01-16
19006,2011-08-17
19007,2008-09-09
19008,2023-12-01
19009,2008-09-04
19010,1999-06-13
19011,2005-12-21
19012,2015-09-03
19013,2002-09-19
19014,1998-12-10
19015,1996-09-20
19016,2023-06-07
19017,2005-07-16
19018,2021-01-10
19019,2010-07-10
19020,2010-06-22
19021,2000-06-30
19022,2010-05-31
19023,2015-01-31
19024,2003-11-02
19025,2013-03-09
19026,1998-12-20
19027,1995-10-23
19028,2018-07-22
19029,2016-04-27
19030,2001-07-04
19031,2001-10-27
19032,2000-04-02
19033,2019-03-19
19034,2003-03-08
19035,1997-10-18
19036,2024-02-06
19037,2024-03-29
19038,2003-10-26
19039,2013-12-14
19040,2019-11-09
19041,2017-10-29
19042,2006-12-20
19043,2004-07-03
19044,2003-12-08
19045,2012-08-18
19046,2008-10-29
19047,1999-01-31
19048,2018-05-09
19049,2012-08-06
19050,2001-07-26
19051,2001-11-12
19052,2010-09-15
19053,1996-02-14
19054,2005-12-26
19055,2019-07-23
19056,2022-01-06
19057,2024-08-06
19058,2007-10-19
19059,2009-10-04
19060,2009-08-24
19061,2007-10-16
19062,2003-02-23
19063,2004-03-31
19064,2018-12-29
19065,2021-02-16
19066,1999-02-07
19067,2011-10-10
19068,2003-03-01
19069,2002-07-24
19070,2007-03-20
19071,2006-01-30
19072,2006-04-26
19073,2011-07-13
19074,2013-10-22
19075,2019-03-02
19076,2013-10-01
19077,2021-04-02
19078,2018-03-14
19079,2005-07-12
19080,2023-08-06
19081,2000-08-23
19082,2008-11-21
19083,2003-03-04
19084,1999-03-28
19085,2013-12-26
19086,2003-09-02
19087,2012-07-07
19088,2023-05-12
19089,2007-04-02
19090,2007-03-02
19091,2004-06-30
19092,2006-09-04
19093,2005-02-20
19094,2006-01-20
19095,2011-03-04
19096,2003-06-08
19097,2015-01-22
19098,2005-05-14
19099,2018-01-31
19100,2005-04-24
19101,1996-04-27
19102,1998-05-08
19103,2004-04-03
19104,2000-01-24
19105,2018-02-26
19106,2007-05-05
19107,2000-04-14
19108,1997-04-24
19109,2012-06-08
19110,1996-03-22
19111,2006-05-09
19112,2021-06-05
19113,1998-06-11
19114,2012-11-20
19115,2005-05-24
19116,1996-08-01
19117,2007-07-20
19118,2020-12-15
19119,2023-02-11
19120,2005-12-29
19121,1998-12-13
19122,2008-04-12
19123,2009-05-18
19124,2000-12-22
19125,2001-06-10
19126,2003-01-23
19127,2009-07-30
19128,2001-03-19
19129,1997-08-22
19130,2018-05-23
19131,2014-09-25
19132,2000-07-28
19133,2007-08-31
19134,2014-01-10
19135,2018-04-13
19136,2006-03-04
19137,1999-05-02
19138,2007-05-08
19139,2012-09-23
19140,2011-07-16
19141,2007-05-04
19142,2022-06-21
19143,2006-02-06
19144,1996-09-19
19145,1996-06-13
19146,2020-09-05
19147,2017-12-23
19148,2016-03-06
19149,2013-09-02
19150,2021-08-28
19151,2020-02-13
19152,2014-12-09
19153,2015-10-14
19154,2019-04-20
19155,2010-05-20
19156,2017-12-09
19157,2009-10-18
19158,2002-01-22
19159,2014-07-27
19160,2018-11-02
19161,2004-09-27
19162,2001-12-08
19163,2001-01-25
19164,2019-11-25
19165,2003-08-30
19166,2024-12-27
19167,1998-08-18
19168,2015-10-02
19169,2010-01-24
19170,2009-07-25
19171,2024-08-18
19172,2012-04-22
19173,2005-08-20
19174,2008-04-03
19175,1996-09-09
19176,2015-10-21
19177,2014-09-07
19178,2000-02-15
19179,2006-04-24
19180,2005-04-13
19181,2012-06-04
19182,2024-10-09
19183,2013-07-31
19184,2009-01-27
19185,1996-10-28
19186,2007-08-12
19187,2004-06-29
19188,2007-03-22
19189,2022-10-07
19190,2002-02-24
19191,2017-01-09
19192,2022-10-12
19193,2008-08-03
19194,2000-12-11
19195,2019-10-04
19196,2015-07-05
19197,2019-07-05
19198,2003-12-16
19199,2024-04-05
19200,2011-09-11
19201,2020-07-27
19202,2006-09-11
19203,2020-01-26
19204,2016-02-28
19205,1998-02-22
19206,2014-07-19
19207,2019-05-30
19208,2017-07-29
19209,2020-10-18
19210,2021-08-28
19211,2006-10-04
19212,1996-08-20
19213,1998-05-16
19214,2007-07-23
19215,2012-10-11
19216,2013-12-24
19217,2004-12-30
19218,2010-06-03
19219,2024-07-06
19220,2010-05-01
19221,2019-03-15
19222,2008-10-04
19223,1997-10-17
19224,2007-04-17
19225,2002-05-26
19226,2021-04-18
19227,2007-05-07
19228,1999-04-22
19229,2013-01-16
19230,2011-01-27
19231,1997-05-09
19232,1996-10-20
19233,1995-10-20
19234,2007-02-14
19235,2004-02-05
19236,2021-06-23
19237,2023-05-09
19238,2013-05-14
19239,2015-08-14
19240,2015-10-02
19241,1995-10-29
19242,2020-05-11
19243,2010-05-25
19244,2017-02-21
19245,2022-09-02
19246,2021-09-22
19247,2022-11-07
19248,2006-04-21
19249,2023-06-24
19250,2008-10-25
19251,2020-06-03
19252,2009-01-08
19253,2000-12-30
19254,2000-08-03
19255,2007-10-09
19256,2001-07-08
19257,1997-08-24
19258,2014-11-09
19259,1996-02-20
19260,2003-11-03
19261,2008-01-14
19262,2008-06-12
19263,2022-06-09
19264,2000-05-08
19265,2019-05-06
19266,2003-08-31
19267,2019-10-30
19268,2002-04-28
19269,2003-09-26
19270,2001-11-22
19271,2008-01-21
19272,2001-05-17
19273,2004-04-25
19274,2007-10-30
19275,2012-08-06
19276,1998-05-28
19277,2024-03-21
19278,1999-04-12
19279,2023-11-19
19280,2009-05-10
19281,2013-02-17
19282,2017-08-10
19283,2000-12-27
19284,2017-04-28
19285,2020-06-23
19286,2023-05-05
19287,2016-12-28
19288,2021-05-09
19289,2012-11-15
19290,2001-10-10
19291,1999-02-01
19292,2019-02-07
19293,1997-09-03
19294,2011-11-22
19295,1998-05-29
19296,2018-06-23
19297,2005-02-15
19298,1998-02-02
19299,2008-08-26
19300,2007-01-04
19301,2019-05-03
19302,2005-01-02
19303,2010-04-14
19304,2006-07-10
19305,2009-11-25
19306,2000-11-20
19307,2013-08-14
19308,2013-10-20
19309,2016-10-31
19310,2003-02-11
19311,2018-02-10
19312,1997-06-18
19313,2000-09-14
19314,2006-07-09
19315,2014-08-21
19316,2022-10-15
19317,2011-07-08
19318,2015-05-01
19319,2010-01-24
19320,1997-02-01
19321,2008-06-26
19322,2010-12-31
19323,2019-01-22
19324,2015-08-17
19325,2018-01-16
19326,2014-11-09
19327,2005-07-17
19328,2004-08-29
19329,2012-07-30
19330,1998-11-17
19331,2010-09-13
19332,2016-11-24
19333,2009-05-11
19334,2002-02-16
19335,2014-07-08
19336,1999-01-04
19337,2013-11-08
19338,2004-09-11
19339,1999-11-13
19340,2004-10-20
19341,2021-06-09
19342,2005-06-14
19343,2015-12-25
19344,2014-03-10
19345,2005-09-29
19346,2003-08-16
19347,2009-03-29
19348,2008-10-24
19349,1998-11-25
19350,2012-07-15
19351,1996-08-02
19352,2011-07-16
19353,2012-10-09
19354,2011-12-31
19355,1996-02-10
19356,1998-06-24
19357,1996-05-06
19358,1998-02-27
19359,2014-06-13
19360,2020-04-10
19361,2007-11-16
19362,2003-05-13
19363,2019-09-01
19364,2016-11-14
19365,2023-02-06
19366,2022-05-30
19367,1998-08-27
19368,2008-11-30
19369,2014-12-17
19370,2008-06-30
19371,2019-03-12
19372,2018-04-28
19373,2004-01-09
19374,2013-11-30
19375,1996-03-21
19376,2012-10-06
19377,1995-12-14
19378,2018-12-08
19379,2011-11-22
19380,2013-08-30
19381,2003-04-15
19382,1997-04-27
19383,2019-10-03
19384,1999-03-29
19385,2005-03-22
19386,2004-03-18
19387,2022-03-17
19388,1997-10-21
19389,2010-12-08
19390,2023-06-16
19391,2017-01-02
19392,2000-11-12
19393,2023-07-04
19394,2011-04-21
19395,1996-03-13
19396,2016-04-18
19397,1997-10-20
19398,2003-08-10
19399,2017-01-24
19400,2014-07-05
19401,2013-11-30
19402,2011-01-04
19403,2001-05-11
19404,1997-08-27
19405,1996-03-30
19406,1999-06-11
19407,2023-03-05
19408,1997-10-24
19409,2010-11-12
19410,2021-05-15
19411,2008-06-11
19412,2017-07-22
19413,2001-06-29
19414,2011-03-09
19415,2014-03-11
19416,2008-11-02
19417,1996-12-31
19418,2015-10-15
19419,2005-05-24
19420,2012-02-05
19421,2008-10-27
19422,2024-11-19
19423,2018-06-27
19424,2011-01-25
19425,1997-10-09
19426,2018-08-03
19427,2017-07-25
19428,2021-10-24
19429,2011-03-30
19430,2023-02-23
19431,2021-03-29
19432,2019-02-14
19433,2015-08-13
19434,2001-05-20
19435,1996-04-29
19436,2009-03-24
19437,2000-06-19
19438,2013-03-10
19439,2004-11-15
19440,1997-11-25
19441,2003-01-07
19442,2022-08-07
19443,2021-05-02
19444,2023-01-06
19445,2004-07-16
19446,2021-11-16
19447,2024-10-08
19448,2014-02-16
19449,2012-04-11
19450,2004-12-20
19451,2007-11-27
19452,2010-02-28
19453,2003-04-08
19454,2001-03-31
19455,2020-08-02
19456,2014-03-19
19457,2012-06-05
19458,2005-01-18
19459,2018-02-13
19460,2007-04-16
19461,2000-04-09
19462,1999-03-05
19463,1996-06-19
19464,2006-03-22
19465,2012-02-18
19466,2010-08-29
19467,2002-10-19
19468,2020-08-30
19469,2015-07-31
19470,2020-08-11
19471,2012-07-06
19472,2014-01-24
19473,2005-05-06
19474,2015-03-28
19475,1996-01-26
19476,2009-07-28
19477,2002-05-15
19478,2018-12-03
19479,1999-03-26
19480,1998-05-15
19481,2014-04-22
19482,2021-02-08
19483,1999-07-13
19484,2023-09-16
19485,1996-05-30
19486,2014-12-10
19487,2016-06-28
19488,2006-03-03
19489,2011-07-14
19490,2000-01-04
19491,2014-02-18
19492,1999-08-16
19493,1999-09-21
19494,2009-02-27
19495,2014-04-05
19496,2009-03-23
19497,2000-11-20
19498,1997-03-17
19499,2010-04-04
19500,1998-11-05
19501,2016-03-19
19502,2015-12-28
19503,2019-05-13
19504,2018-01-02
19505,2002-07-31
19506,2024-09-28
19507,2003-03-18
19508,2011-07-19
19509,2010-04-30
19510,2001-07-16
19511,2006-12-03
19512,1999-01-24
19513,2017-02-07
19514,2000-04-27
19515,2003-08-25
19516,2006-09-01
19517,2021-05-17
19518,2021-09-06
19519,1998-11-13
19520,2018-04-09
19521,2024-11-17
19522,2020-07-15
19523,2009-10-06
19524,2010-02-24
19525,2022-08-23
19526,1999-11-17
19527,2016-12-30
19528,2001-01-23
19529,2023-07-20
19530,2019-05-25
19531,2017-12-06
19532,2012-04-18
19533,2002-08-11
19534,2007-11-20
19535,2014-06-10
19536,2011-08-21
19537,1997-05-13
19538,1996-01-12
19539,2022-12-21
19540,2022-01-28
19541,2002-01-29
19542,1995-11-08
19543,2001-03-23
19544,2009-07-07
19545,2018-06-04
19546,2013-09-22
19547,2020-08-26
19548,2007-03-08
19549,2017-10-06
19550,2023-09-01
19551,2017-09-29
19552,1997-05-20
19553,2022-08-20
19554,1998-03-02
19555,2013-06-24
19556,2018-03-13
19557,2020-01-23
19558,2000-11-16
19559,2021-06-12
19560,2002-10-23
19561,2016-09-14
19562,2019-04-06
19563,2019-06-09
19564,2014-07-24
19565,2009-01-05
19566,2007-01-02
19567,2013-04-17
19568,2015-03-05
19569,2003-02-17
19570,1997-03-02
19571,2020-12-07
19572,2002-07-06
19573,2022-08-10
19574,2007-12-24
19575,2020-04-04
19576,2017-06-25
19577,2019-11-07
19578,2016-05-23
19579,2022-12-23
19580,2002-09-04
19581,2015-09-08
19582,2001-09-10
19583,2017-09-21
19584,2009-04-18
19585,2001-11-07
19586,2024-02-17
19587,2002-12-10
19588,2018-05-26
19589,2003-04-01
19590,1998-02-09
19591,2019-04-01
19592,2012-09-10
19593,2001-10-28
19594,1999-01-05
19595,2000-08-29
19596,2017-01-03
19597,2017-12-10
19598,1996-05-08
19599,2024-01-09
19600,1996-04-27
19601,2008-09-12
19602,2011-03-05
19603,2001-03-02
19604,2021-01-09
19605,2024-01-13
19606,2011-06-23
19607,1999-10-19
19608,2024-07-04
19609,2015-08-03
19610,2010-07-03
19611,1996-10-08
19612,1996-03-13
19613,2007-10-07
19614,2011-01-22
19615,1995-12-06
19616,2003-12-08
19617,2017-11-13
19618,2017-03-22
19619,2005-05-05
19620,2002-03-02
19621,2020-12-17
19622,2016-11-06
19623,2023-06-13
19624,1997-07-04
19625,2009-01-09
19626,1999-01-04
19627,2010-07-19
19628,2008-09-24
19629,2018-02-27
19630,2007-01-26
19631,2019-11-30
19632,2017-12-31
19633,2008-08-22
19634,2011-03-26
19635,2009-08-10
19636,2015-06-18
19637,2014-02-24
19638,2020-12-30
19639,2014-11-13
19640,2014-02-17
19641,2024-12-04
19642,2013-02-12
19643,1998-11-07
19644,2009-07-31
19645,2003-06-20
19646,2009-07-02
19647,2001-01-22
19648,2020-03-04
19649,2007-03-25
19650,2014-08-16
19651,2024-01-06
19652,2018-02-14
19653,2013-05-17
19654,2006-09-26
19655,2012-04-03
19656,2014-12-12
19657,2014-05-20
19658,2004-06-16
19659,2019-10-14
19660,2003-05-20
19661,1996-06-30
19662,2007-06-11
19663,2011-06-09
19664,2021-01-04
19665,2005-05-07
19666,2004-04-19
19667,2003-01-30
19668,2014-09-01
19669,2001-03-13
19670,2000-05-30
19671,2014-12-24
19672,1996-03-15
19673,2018-07-03
19674,2017-05-18
19675,2019-01-07
19676,2016-07-02
19677,2018-01-08
19678,2019-09-07
19679,2001-10-12
19680,2007-08-04
19681,2024-06-27
19682,2006-11-29
19683,1998-05-10
19684,2007-08-08
19685,2013-04-06
19686,2020-04-13
19687,1997-05-02
19688,2020-11-29
19689,2021-08-19
19690,2001-09-15
19691,2013-11-05
19692,2019-01-23
19693,2017-02-27
19694,2010-06-25
19695,2012-10-17
19696,2012-10-08
19697,1998-09-27
19698,2011-03-17
19699,2000-04-30
19700,2014-11-09
19701,2018-09-03
19702,2011-03-08
19703,2020-01-10
19704,1997-08-12
19705,2007-04-10
19706,2014-06-03
19707,2013-08-25
19708,2009-02-14
19709,2016-09-22
19710,2002-10-29
19711,2003-01-24
19712,2024-08-17
19713,2000-04-10
19714,2009-09-08
19715,2007-11-12
19716,2019-11-27
19717,2022-05-19
19718,2005-06-02
19719,2016-04-26
19720,2011-06-14
19721,2004-06-24
19722,2012-05-07
19723,2017-06-19
19724,2023-08-30
19725,2024-08-27
19726,2011-05-14
19727,2013-02-27
19728,1995-10-28
19729,2003-06-02
19730,2018-05-18
19731,2004-10-16
19732,2010-08-27
19733,2013-03-19
19734,2016-07-12
19735,2014-06-13
19736,2015-10-03
19737,2019-01-29
19738,2004-03-10
19739,1997-03-24
19740,2024-09-23
19741,2008-07-14
19742,2000-10-29
19743,2013-11-27
19744,1996-01-17
19745,2003-03-29
19746,2005-08-19
19747,2018-07-21
19748,2021-02-22
19749,2014-07-25
19750,2017-09-04
19751,2019-11-13
19752,1997-06-16
19753,2007-10-19
19754,2007-09-24
19755,2009-08-16
19756,2016-11-22
19757,2007-10-25
19758,2006-03-29
19759,2019-04-26
19760,1999-03-25
19761,2004-06-29
19762,2024-04-16
19763,2018-02-11
19764,2016-12-07
19765,2024-07-14
19766,2004-07-05
19767,2004-10-16
19768,1999-01-07
19769,1997-11-08
19770,2018-02-05
19771,2008-04-10
19772,2004-07-15
19773,2021-01-25
19774,2006-12-09
19775,2012-02-26
19776,2016-05-26
19777,1998-05-23
19778,2000-02-14
19779,1996-02-03
19780,2000-03-16
19781,1998-01-24
19782,2022-05-14
19783,2009-11-11
19784,2018-01-16
19785,2000-06-01
19786,2000-06-04
19787,1997-01-04
19788,2022-07-12
19789,2006-02-28
19790,2011-12-25
19791,2006-12-08
19792,2012-06-13
19793,2002-03-16
19794,2019-03-01
19795,2022-07-04
19796,2009-02-27
19797,2006-03-15
19798,2013-02-05
19799,2019-01-16
19800,2001-12-20
19801,2004-10-28
19802,1996-07-24
